assignee.name,components,created,creator.name,description,fixVersions,issuetype.name,issuetype.subtask,priority.name,reporter.name,resolution.description,resolution.name,resolutiondate,status.id,status.name,status.statusCategory.name,summary,updated,versions,watches.watchCount,key,storypoints,project,sprint
pablo.lagreca.ce,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/13548', u'name': u'Core: Domains shared resources', u'id': u'13548'}, {u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/11011', u'name': u'Core: Properties', u'id': u'11011'}]",2014-02-18T09:13:36.000-0600,alejandro.sequeira,"Steps:

# Deploy the below application and domain
# Put domain.properties in domain root dir
# bin/mule

* Expected: Mule starts and flow listens on 127.0.0.1:8811/in1 and 127.0.0.1:8811/in2
* Actual: Mule fails to start because $[http.port] is an invalid value for port
* Note: I put domain.properties file in domain root directory because in domain/classes it is not found
","[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",Bug,False,Blocker,alejandro.sequeira,A fix for this issue is checked into the tree and tested.,Fixed,2014-02-20T14:57:19.000-0600,6,Closed,Complete,Fail to expand properties when using property placeholder shared in a domain,2015-07-10T09:14:19.000-0500,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",1,MULE-7343,5.0,mule,startDate=2014-02-12T12:23:10.713-06:00
pablo.kraan,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10168', u'name': u'Core: (other)', u'id': u'10168'}]",2014-02-18T08:40:29.000-0600,matias.pentreath,"To be consistent with the db:in-param, the output parameter should be named 
db:out-param. 

Studio is already generating the XML as  <db:out-param /> ","[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",Bug,False,Minor,matias.pentreath,A fix for this issue is checked into the tree and tested.,Fixed,2014-02-18T14:38:41.000-0600,6,Closed,Complete,New Database Messsage Processor: rename <db:output-param /> to <db:out-param />,2015-07-10T09:14:20.000-0500,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",1,MULE-7342,1.0,mule,startDate=2014-02-12T12:23:10.713-06:00
pablo.kraan,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10168', u'name': u'Core: (other)', u'id': u'10168'}]",2014-02-18T08:11:13.000-0600,matias.pentreath,"Steps to reproduce: 
1.- Execute the followed Mule config: 

{code:xml}
<?xml version=""1.0"" encoding=""UTF-8""?>
 
<mule xmlns:jdbc-ee=""http://www.mulesoft.org/schema/mule/ee/jdbc""
        xmlns:context=""http://www.springframework.org/schema/context"" xmlns:db=""http://www.mulesoft.org/schema/mule/db""
        xmlns=""http://www.mulesoft.org/schema/mule/core"" xmlns:doc=""http://www.mulesoft.org/schema/mule/documentation""
        xmlns:spring=""http://www.springframework.org/schema/beans"" version=""EE-3.5.0""
        xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""
        xsi:schemaLocation=""http://www.mulesoft.org/schema/mule/ee/jdbc http://www.mulesoft.org/schema/mule/ee/jdbc/current/mule-jdbc-ee.xsd
http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans-current.xsd
http://www.mulesoft.org/schema/mule/core http://www.mulesoft.org/schema/mule/core/current/mule.xsd
http://www.mulesoft.org/schema/mule/db http://www.mulesoft.org/schema/mule/db/current/mule-db.xsd
http://www.springframework.org/schema/context http://www.springframework.org/schema/context/spring-context-current.xsd"">
       
        <db:generic-config name=""MySQL_Generic_Config_UsingDS""
                url=""jdbc:mysql://172.16.20.163:3306/studio?user=root&amp;password=*****""
                driverClassName=""com.mysql.jdbc.Driver"" doc:name=""Generic Config"" />
    <db:template-query name=""Template_Query"" doc:name=""Template Query"">
        <db:dynamic-query><![CDATA[SELECT * FROM Users]]></db:dynamic-query>
    </db:template-query>               
               
        <flow name=""SELECT-FT"" doc:name=""SELECT-FT"">
                <logger level=""INFO"" doc:name=""Logger"" />
                <db:select config-ref=""MySQL_Generic_Config_UsingDS"" doc:name=""Database"" >
            <db:template-query-ref name=""Template_Query""/>
        </db:select>
                <logger level=""INFO"" doc:name=""Logger"" />
        </flow>
       
</mule>
{code} 

Issue: You get the followed SAXParserException 

{code}
Caused by: org.xml.sax.SAXParseException: cvc-complex-type.2.4.a: Invalid content was found starting with element 'db:dynamic-query'. One of '{""http://www.mulesoft.org/schema/mule/core"":annotations, ""http://www.mulesoft.org/schema/mule/db"":parameterized-query, ""http://www.mulesoft.org/schema/mule/db"":template-query-ref, ""http://www.mulesoft.org/schema/mule/db"":in-param}' is expected.
        at org.apache.xerces.util.ErrorHandlerWrapper.createSAXParseException(Unknown Source)
        at org.apache.xerces.util.ErrorHandlerWrapper.error(Unknown Source)
        at org.apache.xerces.impl.XMLErrorReporter.reportError(Unknown Source)
        at org.apache.xerces.impl.XMLErrorReporter.reportError(Unknown Source)
        at org.apache.xerces.impl.XMLErrorReporter.reportError(Unknown Source)
        at org.apache.xerces.impl.xs.XMLSchemaValidator$XSIErrorReporter.reportError(Unknown Source)
        at org.apache.xerces.impl.xs.XMLSchemaValidator.reportSchemaError(Unknown Source)
        at org.apache.xerces.impl.xs.XMLSchemaValidator.handleStartElement(Unknown Source)
        at org.apache.xerces.impl.xs.XMLSchemaValidator.startElement(Unknown Source)
        at org.apache.xerces.impl.XMLNSDocumentScannerImpl.scanStartElement(Unknown Source)
        at org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher.dispatch(Unknown Source)
        at org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanDocument(Unknown Source)
        at org.apache.xerces.parsers.XML11Configuration.parse(Unknown Source)
        at org.apache.xerces.parsers.XML11Configuration.parse(Unknown Source)
        at org.apache.xerces.parsers.XMLParser.parse(Unknown Source)
        at org.apache.xerces.parsers.DOMParser.parse(Unknown Source)
        at org.apache.xerces.jaxp.DocumentBuilderImpl.parse(Unknown Source)
        at org.springframework.beans.factory.xml.DefaultDocumentLoader.loadDocument(DefaultDocumentLoader.java:75)
        at org.springframework.beans.factory.xml.XmlBeanDefinitionReader.doLoadBeanDefinitions(XmlBeanDefinitionReader.java:388)
        ... 24 more
{code}","[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",Bug,False,Major,matias.pentreath,A fix for this issue is checked into the tree and tested.,Fixed,2014-02-18T14:39:05.000-0600,6,Closed,Complete,New Database Message Processor: Template tag is not accepting dynamic-query as a child element,2015-07-10T09:14:22.000-0500,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",1,MULE-7338,1.0,mule,startDate=2014-02-12T12:23:10.713-06:00
pablo.kraan,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10004', u'name': u'Core: Transformers', u'id': u'10004'}]",2014-02-17T19:15:08.000-0600,pablo.kraan,"Transformer resolution inside MuleRegistryHelper implies two different lookup operations: one for TransformerResolver and another for Transformers.
Both lookup operations have a high cost as they imply that prototype beans will be created during the search process.
Performance can be improved, in particular avoiding high contention on the application classLoader, if the mentioned lookup are not executed.
","[{u'archived': False, u'name': u'3.3.4 (EE only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/13278', u'releaseDate': u'2014-12-04', u'released': True, u'id': u'13278'}, {u'archived': False, u'name': u'3.4.3 (EE only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14060', u'releaseDate': u'2014-11-20', u'released': True, u'id': u'14060'}, {u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",Improvement,False,Major,pablo.kraan,A fix for this issue is checked into the tree and tested.,Fixed,2014-02-25T08:44:18.000-0600,6,Closed,Complete,Avoid transformer lookup inside registry to improve performance,2015-07-10T09:16:13.000-0500,"[{u'archived': False, u'name': u'3.3.3 (EE only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/12674', u'releaseDate': u'2013-05-14', u'released': True, u'id': u'12674', u'description': u'Bug fix release of the 3.3 branch'}, {u'archived': False, u'name': u'3.4.2 (EE only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/13481', u'releaseDate': u'2014-01-06', u'released': True, u'id': u'13481'}]",1,MULE-7336,8.0,mule,startDate=2014-02-12T12:23:10.713-06:00
pablo.kraan,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10004', u'name': u'Core: Transformers', u'id': u'10004'}]",2014-02-17T17:58:26.000-0600,pablo.kraan,"TypeBasedTransformerResolver uses registry to lookup all the transformers that are compatible with a given transformation.
Then it searches on the obtained list of transformers looking for the best match to execute the transformation.
Problem its that the transformers are not ordered, so the best match calculation fails to obtain a transformer when the two first transformers have the same weight but different implementation classes. In this case, if the best transformer is a third one, then it won't be found because the resolution will fail on the previous ones.","[{u'archived': False, u'name': u'3.3.4 (EE only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/13278', u'releaseDate': u'2014-12-04', u'released': True, u'id': u'13278'}, {u'archived': False, u'name': u'3.4.3 (EE only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14060', u'releaseDate': u'2014-11-20', u'released': True, u'id': u'14060'}, {u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",Bug,False,Major,pablo.kraan,A fix for this issue is checked into the tree and tested.,Fixed,2014-02-20T08:21:15.000-0600,6,Closed,Complete,Transformer resolution in TypeBasedTransformerResolver fails depending on which order transformers are found,2015-07-10T09:16:05.000-0500,"[{u'archived': False, u'name': u'3.3.3 (EE only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/12674', u'releaseDate': u'2013-05-14', u'released': True, u'id': u'12674', u'description': u'Bug fix release of the 3.3 branch'}, {u'archived': False, u'name': u'3.4.2 (EE only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/13481', u'releaseDate': u'2014-01-06', u'released': True, u'id': u'13481'}]",1,MULE-7335,5.0,mule,startDate=2014-02-12T12:23:10.713-06:00
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10002', u'name': u'Transport: JMS', u'id': u'10002'}]",2014-02-17T12:58:15.000-0600,alejandro.sequeira,"When restarting ActiveMQ a JMS inbound endpoint do not reconnect.

To reproduce:
# Install the attached mule-config.xml
# Start an ActiveMQ broker
# Copy activemq-all-5.9.0.jar to lib/user
# bin/mule -M-Dhttp.port=8811
# Wait for deployment
# Verify that application works running: curl http://127.0.0.1:8811/jms1 and seeing that one message is queued in queue out
# Restart activemq broker
# curl http://127.0.0.1:8811/jms1
## Expected: one message is queued on queue out
## Actual: out queue has no message besides the one before restarting
","[{u'archived': False, u'name': u'3.4.3 (EE only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14060', u'releaseDate': u'2014-11-20', u'released': True, u'id': u'14060'}, {u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",Bug,False,Critical,alejandro.sequeira,A fix for this issue is checked into the tree and tested.,Fixed,2014-03-19T16:21:48.000-0500,6,Closed,Complete,JMS inbound do not reconnect to queue after broker restart,2015-07-10T09:15:54.000-0500,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",1,MULE-7331,1.0,mule,
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10002', u'name': u'Transport: JMS', u'id': u'10002'}]",2014-02-17T08:45:21.000-0600,alejandro.sequeira,"After reconnection the number of JMS consumers goes from 4 to 1 (In fact to 0, but goes to 1 after queueing a message).

Steps:

# Install the attached mule-config.xml
# Start an ActiveMQ broker
# Copy activemq-all-5.9.0.jar to lib/user
# bin/mule -M-Dhttp.port=8811
# Wait for deployment
# Go to activemq console and verify that there are 4 consumers on queue *in*
# Verify that application works running: curl http://127.0.0.1:8811/jms1 and seeing that one message is queued in queue *out*
# Restart activemq broker
# Wait for console to be up
## Expected: 4 consumers on queue in
## Actual: 0 consumers
# bin/mule -M-Dhttp.port=8811
## Expected: 4 consumers on queue in
## Actual: 1 consumers

I've tried setting {{numberOfConsumers=""4""}} in the connector but works in the same way

It's a regression since in 3.4.1 and before works as expected

Tried to load the application with 1000 requests and the consumer's number remains the same

mule-config:


","[{u'archived': False, u'name': u'3.4.3 (EE only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14060', u'releaseDate': u'2014-11-20', u'released': True, u'id': u'14060'}, {u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",Bug,False,Critical,alejandro.sequeira,A fix for this issue is checked into the tree and tested.,Fixed,2014-03-19T15:30:38.000-0500,6,Closed,Complete,Number of JMS consumers decreases to 1 after reconnection,2015-07-10T09:15:49.000-0500,"[{u'archived': False, u'name': u'3.4.2 (EE only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/13481', u'releaseDate': u'2014-01-06', u'released': True, u'id': u'13481'}, {u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",1,MULE-7329,5.0,mule,
andres.gregoire,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/13741', u'name': u'Modules: WS Consumer', u'id': u'13741'}]",2014-02-17T08:05:29.000-0600,mariano.gonzalez,"Consider the attached configuration in which I'm trying to receive a ZIP as an http query param and then use that zip to invoke a weather web service.

It is impossible to do so unless I use that message property to create a map in the payload and then use datamapper to create the invocation body.

I should have to be forced to create completely artificial set-payload and datamapper message processors for doing something as simple as asking for the weather of a ZIP number. I should't have to write the SOAP body myself either. Any of these two options defeat the purpose of the component.

I should be able to just pass the ws:consumer whatever attributes the invocation takes and it should be able to construct the body. ",[],Bug,False,Critical,mariano.gonzalez,,,,1,To Do,New,Can't use WS consumer with message properties,2015-07-10T09:14:48.000-0500,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",2,MULE-7328,8.0,mule,
andres.gregoire,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/13741', u'name': u'Modules: WS Consumer', u'id': u'13741'}]",2014-02-14T16:30:08.000-0600,mariano.gonzalez,"Consider the documentation attached:

The endpoint localhost:8081/ consumes a web services that takes a ZIP as an input parameter. That operation works perfectly.

However, in localhost:8081/test I'm trying to consume an operation which doesn't take any parameters. There's no way to make this work because:

1) WS consumer is expecting me to generate the soap envelope using datamapper, however, I don't have a payload to transform so I'm forced to create a dummy map
2) Because the operation is expecting no parameters, the XML that DataMapper generates looks like this: <?xml version=""1.0"" encoding=""UTF-8""?>
3) The above results in WS consumer returning this error, basically because there's no envelope to consume:

org.mule.api.transport.DispatchException: COULD_NOT_READ_XML_STREAM. Failed to route event via endpoint: org.mule.module.cxf.CxfOutboundMessageProcessor. Message payload is of type: PostMethod

Error put aside, it doesn't make sense to me that:

* It seems like the only easy way to generate the SOAP envelopes is through DataMapper, which is not a CE feature like WS Consumer is
* How do I create a valid envelope when the operation takes no parameters?
* Because envelope generation depends on datamapper, I have to drop the WS Consumer box in the canvas before the DataMapper one. It's not natural for the developer to think the flow from right to left.
* Shouldn't WS consumer be capable of auto generating the envelope, at least when it requires no parameters?
","[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",Bug,False,Blocker,mariano.gonzalez,A fix for this issue is checked into the tree and tested.,Fixed,2014-02-25T08:03:25.000-0600,6,Closed,Complete,Can't use WebService consumer with operation without parameters,2015-07-10T09:14:46.000-0500,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",2,MULE-7326,5.0,mule,startDate=2014-02-12T12:23:10.713-06:00
alejandro.sequeira,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10250', u'name': u'Modules: XML, XSLT, XPath, SXC', u'id': u'10250'}]",2014-02-13T16:35:44.000-0600,federico.amdan,"ExpressionSplitterXPathTestCase has tests which are broken but, as the assertions are not ok, they seem to pass.

Lines: 
       XMLUnit.compareXML(EXPECTED_MESSAGE_1, results.get(0).toString());
       XMLUnit.compareXML(EXPECTED_MESSAGE_2, results.get(1).toString());

Should be:
        assertTrue(XMLUnit.compareXML(EXPECTED_MESSAGE_1, results.get(0).toString()).identical());
        assertTrue(XMLUnit.compareXML(EXPECTED_MESSAGE_2, results.get(1).toString()).identical());
","[{u'archived': False, u'name': u'3.3.4 (EE only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/13278', u'releaseDate': u'2014-12-04', u'released': True, u'id': u'13278'}, {u'archived': False, u'name': u'3.4.3 (EE only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14060', u'releaseDate': u'2014-11-20', u'released': True, u'id': u'14060'}, {u'archived': False, u'name': u'3.5.1 (EE only)', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14576', u'releaseDate': u'2014-07-17', u'released': True, u'id': u'14576', u'description': u'Bug Fix release of the ESB'}, {u'archived': False, u'name': u'3.6.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/15179', u'releaseDate': u'2015-01-14', u'released': True, u'id': u'15179'}]",Bug,False,Minor,federico.amdan,A fix for this issue is checked into the tree and tested.,Fixed,2014-05-16T15:03:07.000-0500,6,Closed,Complete,ExpressionSplitterXPathTestCase has wrong assertions,2015-07-10T09:11:12.000-0500,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",1,MULE-7323,1.0,mule,startDate=2014-05-12T12:43:45.858-05:00
pabad,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10060', u'name': u'Core: API', u'id': u'10060'}]",2014-02-13T14:34:17.000-0600,pabad,"On Mule 3.5-M4, MuleApplicationContext was renamed to MuleArtifactContext.
This class is used in other projects, and will break them.

Provide a deprecated MuleApplicationContext to avoid breaking these apps.
","[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",Bug,False,Critical,pabad,A fix for this issue is checked into the tree and tested.,Fixed,2014-02-14T12:18:57.000-0600,6,Closed,Complete,MuleApplicationContext renamed to MuleArtifactContext breaks backwards compatibility,2015-07-10T09:14:42.000-0500,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",1,MULE-7322,3.0,mule,
mariano.gonzalez,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10031', u'name': u'Core: Routing / Filters', u'id': u'10031'}]",2014-02-13T14:09:05.000-0600,pabad,"Now that we have an implementation of the scatter gather pattern, deprecate the <all> element in favor of it.

There is a slight variation in functionality, but for most cases scatter-gather will be prefered, and the advanced cases were you need to evaluate the same payload sequentially, yet fail at the first failure, can be accomplished using wire-taps.

This task requires:
- Issuing a warning when parsing <all> in an xml definition.
- Changing mule schema's documentation to flag the deprecation in doc
- Deprecate class implementing the all router.","[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",Improvement,False,Major,pabad,A fix for this issue is checked into the tree and tested.,Fixed,2014-03-12T17:12:53.000-0500,6,Closed,Complete,Deprecate <all> in favor of <scatther-gather>,2015-07-10T09:15:41.000-0500,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",2,MULE-7321,5.0,mule,startDate=2014-03-12T13:52:05.072-05:00
pablo.kraan,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10115', u'name': u'Core: Components', u'id': u'10115'}]",2014-02-13T09:31:46.000-0600,alejandro.rascovan,"When the Streaming option of the new database module is activated, there is an error with large queries. Additionally, no error message is shown and no results are returned.

Config:

<poll doc:name=""Poll"">
	<fixed-frequency-scheduler frequency=""1000"" timeUnit=""MINUTES"" />
	<watermark variable=""timestampdb"" default-expression=""#['2010-02-11 14:25:12']"" selector=""MAX"" selector-expression=""#[payload.last_modified]""/>
	<db:select config-ref=""MySQL_Config"" doc:name=""Query Database"" >
		<db:parameterized-query><![CDATA[SELECT first_name,last_name,email,last_modified FROM contact WHERE last_modified > ""#[flowVars['timestampdb']]""]]></db:parameterized-query>
	</db:select>
</poll>

Same configuration without watermark was also tested and same behavior resulted.","[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",Bug,False,Blocker,alejandro.rascovan,A fix for this issue is checked into the tree and tested.,Fixed,2014-02-21T15:40:37.000-0600,6,Closed,Complete,New database module Streaming feature is not working with large queries,2015-07-10T09:14:39.000-0500,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",2,MULE-7320,8.0,mule,startDate=2014-02-12T12:23:10.713-06:00
afelisatti,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10130', u'id': u'10130', u'name': u'Modules: CXF', u'description': u'Apache CXF'}]",2014-02-12T19:09:57.000-0600,federico.amdan,"Nowadays, if you want to create a proxy, you have to specify the port name and the soapVersion for each binding. This information is provided by the wsdl, so it shouldn't be required, the proxies should detect them automatically.

As a consequence, if you have an API with multiple ports, one of them receiving a SOAP 1.1 envelope, and other one receiving a SOAP 1.2 envelope, and if you don't specify the port and the soapVersion in both proxies (service and client) you will not be able to send a SOAP 1.2 message. 

This means that a simple proxy cannot be used with both types of SOAP versions.
","[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",Bug,False,Critical,federico.amdan,,Done,2014-05-22T09:25:42.000-0500,6,Closed,Complete,CXF: Make proxy-service and proxy-client handle multiple ports to support SOAP 1.1 and 1.2 messages in the same flow,2015-07-10T09:11:07.000-0500,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",2,MULE-7318,8.0,mule,startDate=2014-04-23T15:36:05.772-05:00
afelisatti,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10130', u'id': u'10130', u'name': u'Modules: CXF', u'description': u'Apache CXF'}]",2014-02-12T19:09:57.000-0600,federico.amdan,"Nowadays, if you want to create a proxy, you have to specify the port name and the soapVersion for each binding. This information is provided by the wsdl, so it shouldn't be required, the proxies should detect them automatically.

As a consequence, if you have an API with multiple ports, one of them receiving a SOAP 1.1 envelope, and other one receiving a SOAP 1.2 envelope, and if you don't specify the port and the soapVersion in both proxies (service and client) you will not be able to send a SOAP 1.2 message. 

This means that a simple proxy cannot be used with both types of SOAP versions.
","[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",Bug,False,Critical,federico.amdan,,Done,2014-05-22T09:25:42.000-0500,6,Closed,Complete,CXF: Make proxy-service and proxy-client handle multiple ports to support SOAP 1.1 and 1.2 messages in the same flow,2015-07-10T09:11:07.000-0500,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",2,MULE-7318,8.0,mule,startDate=2014-04-23T15:36:05.772-05:00
afelisatti,"[{u'self': u'https://www.mulesoft.org/jira/rest/api/2/component/10164', u'name': u'Build: Integration Tests', u'id': u'10164'}]",2014-02-12T12:46:37.000-0600,afelisatti,This is a flaky that was ignored.,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",Task,False,Minor,afelisatti,A fix for this issue is checked into the tree and tested.,Fixed,2014-02-14T08:40:45.000-0600,6,Closed,Complete,Fix flaky FlowSyncAsyncProcessingStrategyTestCase.,2015-07-10T09:16:28.000-0500,"[{u'archived': False, u'name': u'3.5.0', u'self': u'https://www.mulesoft.org/jira/rest/api/2/version/14589', u'releaseDate': u'2014-05-19', u'released': True, u'id': u'14589', u'description': u'3.5.0 Release of the ESB'}]",1,MULE-7316,5.0,mule,startDate=2014-02-12T12:23:10.713-06:00
